,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
338,0,46963.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,7117,0
339,1,55788.0,0.0,3,1,1,24831.0,12.0,0.0,0.0,7314,0
340,4,174910.0,0.0,4,1,1,57626.25,20.0,200.0,1.0,7110,1
341,2,13812.0,0.0,2,1,1,15149.0,38.0,0.0,0.0,7110,1
342,0,38718.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7314,0
343,0,112501.0,0.0,1,1,2,19140.0,11.0,0.0,0.0,7101,0
344,0,54005.0,0.0,1,1,1,1500.0,5.0,0.0,0.0,7099,0
345,2,66863.0,0.0,4,1,1,36532.0,9.0,0.0,0.0,7099,1
346,1,93045.0,0.0,3,1,1,17636.0,15.0,0.0,0.0,7092,0
347,1,197328.0,0.0,5,1,1,57626.25,12.0,0.0,0.0,7092,0
348,1,151301.0,0.0,4,1,1,37772.0,14.0,0.0,0.0,7092,0
349,2,87938.0,0.0,1,1,1,11268.0,2.0,0.0,0.0,7085,1
350,0,15283.0,0.0,1,1,1,1250.0,3.0,0.0,0.0,7132,0
351,1,105423.0,0.0,3,1,1,20802.0,14.0,0.0,0.0,7078,0
352,0,203218.75,0.0,1,1,1,100.0,1.0,100.0,1.0,7078,0
353,2,13680.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7073,1
354,3,41279.0,0.0,3,1,1,14462.0,20.0,777.5,2.5,7064,0
355,0,25313.0,0.0,2,1,1,7491.0,13.0,0.0,0.0,7064,0
356,3,148691.0,0.0,1,1,1,3000.0,3.0,777.5,2.0,7064,0
357,1,203218.75,0.0,4,1,1,40108.0,15.0,150.0,2.0,7059,0
358,0,51088.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7057,0
359,0,95305.0,0.0,1,1,1,3189.0,13.0,0.0,0.0,7054,0
360,3,22080.0,0.0,1,1,1,12200.0,38.0,777.5,2.5,7050,1
361,0,11660.0,0.0,1,1,1,140.0,1.0,0.0,0.0,7050,0
362,4,203218.75,0.0,4,1,1,38127.0,14.0,500.0,1.0,7047,1
363,0,16200.0,0.0,1,1,1,160.0,1.0,0.0,0.0,7043,0
364,0,38227.0,0.0,2,1,1,8612.0,13.0,0.0,0.0,7036,0
365,3,80214.0,0.0,1,1,1,500.0,1.0,500.0,1.0,7029,1
366,2,53985.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,7029,1
367,0,14414.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7024,0
368,0,44457.0,0.0,1,1,1,225.0,3.0,0.0,0.0,7026,0
369,2,161813.0,0.0,5,1,1,57626.25,20.0,0.0,0.0,7026,1
370,2,138020.0,0.0,1,1,1,6568.0,15.0,0.0,0.0,7024,1
371,3,107707.0,0.0,3,1,1,19407.0,25.0,777.5,2.5,7024,0
372,2,95656.0,0.0,5,1,1,57626.25,27.0,0.0,0.0,7019,1
373,0,149678.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7022,0
374,2,15113.0,0.0,2,1,1,10574.0,19.0,0.0,0.0,7017,1
375,3,231.0,0.0,1,1,1,29900.0,24.0,777.5,2.5,7015,1
376,0,22380.0,0.0,1,1,1,300.0,2.0,200.0,1.0,7010,0
377,2,146263.0,0.0,3,1,1,20853.0,21.0,350.0,1.0,7001,1
378,0,24598.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7040,0
379,1,76150.0,0.0,4,1,1,36907.0,17.0,0.0,0.0,6998,0
380,4,203218.75,0.0,5,1,1,57626.25,30.0,777.5,2.5,6996,1
381,1,167670.0,0.0,1,3,1,15907.0,13.0,0.0,0.0,6994,0
382,1,86853.0,0.0,4,1,1,42293.0,21.0,500.0,1.0,6980,0
383,4,203218.75,0.0,4,1,1,57626.25,26.0,777.5,2.5,6980,0
384,2,28193.0,0.0,5,1,4,57626.25,32.0,0.0,0.0,6980,1
385,1,67086.0,0.0,3,1,1,18157.0,16.0,0.0,0.0,6974,0
386,0,35969.0,0.0,2,1,1,11665.0,21.0,0.0,0.0,6977,0
387,2,53790.0,0.0,4,1,1,28717.0,19.0,0.0,0.0,8296,1
388,1,198859.0,0.0,3,1,1,17855.0,14.0,500.0,1.0,8296,0
389,0,91939.0,0.0,1,1,1,1244.0,8.0,0.0,0.0,8296,0
390,3,88449.0,0.0,2,1,1,11402.0,18.0,777.5,2.5,8296,0
391,2,54842.0,0.0,3,1,1,20792.0,15.0,0.0,0.0,8296,1
392,2,11189.0,0.0,1,2,1,9044.0,20.0,0.0,0.0,8296,1
393,0,16999.0,0.0,1,1,1,140.0,1.0,0.0,0.0,8296,0
394,0,114713.0,0.0,1,1,1,7142.0,18.0,0.0,0.0,8296,0
395,0,1612.0,0.0,1,1,1,955.0,9.0,0.0,0.0,8296,0
396,0,97763.0,0.0,1,1,1,2000.0,9.0,0.0,0.0,8296,0
397,0,15129.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8296,0
398,0,15669.0,0.0,1,1,1,1205.0,4.0,0.0,0.0,8296,0
399,0,26720.0,0.0,1,1,1,913.0,3.0,0.0,0.0,8296,0
400,1,203218.75,0.0,2,1,1,5471.0,13.0,0.0,0.0,8296,0
401,3,56635.0,0.0,1,1,1,1024.0,8.0,359.0,2.0,8296,0
402,1,127297.0,0.0,2,1,1,8510.0,12.0,0.0,0.0,8296,0
403,0,8927.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8296,0
404,4,203218.75,0.0,5,1,1,57626.25,32.0,777.5,2.5,8296,1
405,2,145723.0,0.0,5,1,1,57626.25,16.0,0.0,0.0,8296,1
406,0,6458.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8296,0
407,2,203218.75,0.0,1,1,1,6000.0,3.0,0.0,0.0,8296,1
408,0,5581.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8296,0
409,0,10732.0,0.0,1,1,1,1296.0,6.0,0.0,0.0,8296,0
410,4,203218.75,0.0,5,1,1,25395.0,38.0,777.5,2.5,8296,1
411,1,68963.0,0.0,4,1,1,37723.0,15.0,0.0,0.0,8296,0
412,4,109640.0,0.0,4,1,1,57626.25,38.0,777.5,2.5,8296,1
413,4,203218.75,0.0,5,1,1,57626.25,16.0,200.0,2.0,8296,1
414,0,58452.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8296,0
415,2,109087.0,0.0,2,1,1,10462.0,16.0,0.0,0.0,8296,1
416,2,68286.0,0.0,3,1,1,22831.0,13.0,0.0,0.0,8296,1
417,2,68464.0,0.0,1,1,1,240.0,3.0,0.0,0.0,8296,1
418,1,131960.0,0.0,3,1,1,16081.0,8.0,0.0,0.0,8296,0
419,0,199956.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8296,0
420,4,203218.75,0.0,1,1,1,23866.0,26.0,777.5,2.5,8296,1
421,0,23529.0,0.0,1,1,1,500.0,1.0,0.0,0.0,8296,0
422,1,190295.0,0.0,4,1,1,3501.0,15.0,0.0,0.0,8296,0
423,4,21083.0,0.0,5,1,1,57626.25,16.0,777.5,2.0,8296,1
424,2,117860.0,0.0,5,1,1,57626.25,15.0,0.0,0.0,8296,1
425,4,118844.0,0.0,4,1,1,28731.0,17.0,400.0,2.0,8289,1
426,0,60493.0,0.0,1,1,1,9000.0,1.0,0.0,0.0,8289,0
427,4,203218.75,0.0,5,1,1,57626.25,23.0,700.0,2.0,8289,1
428,3,87692.0,0.0,1,1,1,2310.0,6.0,500.0,1.0,8289,0
429,1,78028.0,0.0,4,1,1,36269.0,24.0,0.0,0.0,8289,0
430,2,203218.75,0.0,1,1,1,0.0,0.0,0.0,0.0,8289,1
431,2,17575.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8289,1
432,2,50431.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,8289,1
433,1,153597.0,0.0,5,1,1,56567.0,18.0,0.0,0.0,8289,0
434,3,74579.0,0.0,1,1,1,4600.0,11.0,600.0,2.5,8289,1
435,0,2494.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8289,0
436,1,96031.0,0.0,4,1,1,46588.0,21.0,0.0,0.0,8289,0
437,4,203218.75,0.0,4,1,1,57626.25,28.0,777.5,2.5,8289,1
438,2,50052.0,0.0,4,1,1,49383.0,13.0,0.0,0.0,8289,1
439,0,13381.0,0.0,1,1,1,1000.0,8.0,0.0,0.0,8289,0
440,0,25123.0,0.0,1,1,1,2030.0,6.0,0.0,0.0,8289,0
441,4,132555.0,0.0,3,1,1,24775.0,31.0,350.0,1.0,8289,1
442,3,14528.0,0.0,1,1,1,6000.0,7.0,777.5,2.5,8289,0
443,0,24038.0,0.0,2,1,1,6290.0,14.0,0.0,0.0,8289,0
444,4,192104.0,0.0,3,1,1,39010.0,38.0,777.5,2.5,8289,1
445,3,106773.0,0.0,1,1,1,12900.0,10.0,777.5,2.5,8289,1
446,2,203218.75,0.0,3,1,1,22873.0,13.0,0.0,0.0,8289,1
447,0,14732.0,0.0,1,1,1,100.0,1.0,0.0,0.0,8289,0
448,1,203218.75,0.0,3,1,1,23608.0,16.0,500.0,1.0,8289,0
449,3,11431.0,0.0,1,1,1,1759.0,4.0,759.0,2.5,8289,0
450,2,175461.0,0.0,4,1,1,40997.0,14.0,0.0,0.0,8289,1
451,0,52953.0,0.0,1,1,1,500.0,1.0,0.0,0.0,8289,0
452,1,182291.0,0.0,3,1,1,24155.0,22.0,0.0,0.0,8289,0
453,2,198317.0,0.0,5,1,1,57626.25,16.0,0.0,0.0,8289,1
454,3,49053.0,0.0,1,1,1,6498.0,18.0,777.5,2.5,8289,0
455,0,22772.0,0.0,1,1,1,0.0,0.0,0.0,0.0,8289,0
456,2,34170.0,0.0,3,1,1,15476.0,20.0,150.0,1.0,8289,1
457,1,158483.0,0.0,2,1,1,9018.0,11.0,0.0,0.0,8289,0
458,2,43285.0,0.0,4,1,1,28613.0,14.0,0.0,0.0,8252,1
459,1,52980.0,0.0,3,1,1,17078.0,14.0,0.0,0.0,8237,0
460,0,74342.0,0.0,1,1,1,4389.0,12.0,0.0,0.0,8228,0
461,2,139849.0,0.0,3,1,1,19946.0,15.0,0.0,0.0,8228,1
462,2,26080.0,0.0,2,1,1,9872.0,13.0,0.0,0.0,8228,1
463,0,29469.0,0.0,1,1,1,2522.0,4.0,0.0,0.0,8228,0
464,1,189252.0,0.0,1,1,1,2991.0,15.0,0.0,0.0,8228,0
465,4,203218.75,0.0,5,1,1,57626.25,34.0,777.5,2.5,8228,1
466,4,203218.75,0.0,5,1,1,57626.25,26.0,777.5,2.5,8228,1
467,2,203218.75,0.0,5,1,1,57626.25,17.0,0.0,0.0,8228,1
468,0,83590.0,0.0,1,1,1,3708.0,22.0,0.0,0.0,8228,0
469,3,82528.0,0.0,1,1,1,2100.0,5.0,600.0,2.5,8228,1
470,0,5600.0,0.0,1,1,1,125.0,1.0,0.0,0.0,8228,0
471,3,203218.75,0.0,1,1,1,4100.0,20.0,777.5,2.5,8228,1
472,4,43954.0,0.0,5,1,1,57626.25,13.0,250.0,1.0,8228,1
473,1,52005.0,0.0,3,1,1,11870.0,15.0,100.0,1.0,8228,0
474,3,45494.0,0.0,1,1,1,5021.0,16.0,600.0,2.0,8228,0
475,4,171509.0,0.0,3,1,1,40090.0,38.0,777.5,2.5,8151,1
476,1,203218.75,0.0,1,1,1,3982.0,16.0,0.0,0.0,8145,0
477,1,153108.0,0.0,4,1,1,25802.0,14.0,500.0,1.0,8137,0
478,2,203218.75,0.0,4,1,1,33047.0,21.0,0.0,0.0,8146,1
479,4,80223.0,0.0,3,1,1,21248.0,26.0,777.5,2.5,8121,1
480,0,38716.0,0.0,2,1,1,8253.0,21.0,0.0,0.0,8114,0
481,1,203218.75,0.0,3,1,1,23046.0,14.0,0.0,0.0,8107,0
482,2,10954.0,0.0,1,1,1,2500.0,1.0,0.0,0.0,8095,1
483,3,97099.0,0.0,1,1,1,6325.0,21.0,777.5,2.5,8085,0
484,2,62396.0,0.0,1,1,1,1250.0,3.0,0.0,0.0,8075,1
485,2,40645.0,0.0,3,1,1,18348.0,13.0,0.0,0.0,8067,1
486,4,82655.0,0.0,5,1,1,57626.25,19.0,700.0,2.0,8057,1
487,3,84035.0,0.0,1,1,1,4240.0,6.0,777.5,2.5,8114,1
488,3,203218.75,0.0,1,1,1,3800.0,19.0,777.5,2.5,8023,1
489,3,86345.0,0.0,3,1,1,13415.0,16.0,350.0,2.0,8009,0
490,2,2701.0,0.0,1,1,1,5000.0,10.0,0.0,0.0,8002,1
491,3,46874.0,0.0,1,1,1,9689.0,38.0,500.0,1.0,7990,0
492,4,10879.0,0.0,5,1,1,57626.25,32.0,777.5,2.5,7981,1
493,0,12742.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7966,0
494,4,122904.0,0.0,4,1,1,37380.0,21.0,777.5,2.5,7956,0
495,0,10994.0,0.0,1,1,1,1250.0,3.0,0.0,0.0,8007,0
496,2,2318.0,0.0,2,1,1,8747.0,14.0,0.0,0.0,7945,1
497,2,11070.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7939,1
498,0,21921.0,0.0,1,1,1,0.0,0.0,0.0,0.0,7939,0
499,2,162521.0,0.0,5,1,1,57354.0,25.0,0.0,0.0,8105,1
500,3,203218.75,0.0,1,1,1,11137.0,34.0,777.5,2.5,8105,1
501,1,86112.0,0.0,4,1,1,35528.0,22.0,0.0,0.0,8105,0
502,0,18328.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6790,0
503,4,203218.75,0.0,5,1,1,57626.25,19.0,550.0,2.0,6679,0
504,0,11504.0,0.0,1,1,1,100.0,1.0,0.0,0.0,6675,0
505,4,143200.0,0.0,5,1,1,57626.25,28.0,50.0,1.0,6667,1
506,1,160703.0,0.0,4,1,1,32560.0,12.0,0.0,0.0,6666,0
507,2,910.0,0.0,1,1,1,5172.0,13.0,0.0,0.0,6662,1
508,0,94105.0,0.0,1,1,1,100.0,1.0,0.0,0.0,6676,0
509,0,18422.0,0.0,1,1,1,3297.0,13.0,0.0,0.0,6653,0
510,4,203218.75,0.0,5,1,1,57626.25,29.0,777.5,2.5,6652,1
511,3,9800.0,0.0,1,1,1,10348.0,34.0,777.5,2.5,6651,1
512,4,148318.0,0.0,4,1,1,51197.0,22.0,350.0,2.0,6648,1
513,0,26149.0,0.0,1,1,1,5190.0,6.0,0.0,0.0,6646,0
514,1,76933.0,0.0,4,1,1,28075.0,17.0,0.0,0.0,6646,0
515,1,203218.75,0.0,5,1,1,57626.25,16.0,0.0,0.0,6645,0
516,2,22878.0,0.0,1,1,1,9039.0,32.0,0.0,0.0,6641,1
517,4,66741.0,0.0,5,1,1,57626.25,30.0,777.5,2.5,6638,1
518,1,134060.0,0.0,4,1,1,46606.0,13.0,0.0,0.0,6637,0
519,3,3305.0,0.0,1,1,1,31465.0,24.0,777.5,2.5,6633,1
520,0,28930.0,0.0,1,1,1,8185.0,17.0,0.0,0.0,6630,0
521,3,203218.75,0.0,1,1,1,4040.0,6.0,450.0,2.0,6627,0
522,1,58951.0,0.0,4,1,1,47994.0,15.0,500.0,1.0,6625,0
523,0,25395.0,0.0,1,1,1,2000.0,1.0,0.0,0.0,6624,0
524,2,109248.0,0.0,1,1,1,6828.0,11.0,0.0,0.0,6618,1
525,0,43387.0,0.0,1,1,1,4942.0,13.0,0.0,0.0,6613,0
526,2,52423.0,0.0,4,1,1,26926.0,13.0,0.0,0.0,6611,1
527,4,26858.0,0.0,4,1,1,34308.0,17.0,777.5,2.5,6606,1
528,2,5410.0,0.0,4,1,1,45890.0,22.0,0.0,0.0,6603,1
529,2,18177.0,0.0,3,1,1,12040.0,12.0,0.0,0.0,6690,1
530,2,203218.75,0.0,1,1,1,2500.0,1.0,0.0,0.0,6598,1
531,4,98472.0,0.0,5,1,1,57626.25,38.0,777.5,2.5,6621,1
532,4,86520.0,0.0,5,1,1,57626.25,20.0,777.5,2.0,6592,1
533,0,16648.0,0.0,1,1,1,625.0,4.0,0.0,0.0,6588,0
534,4,203218.75,0.0,5,1,1,57626.25,38.0,777.5,2.5,6584,1
535,2,31478.0,0.0,3,1,1,18885.0,18.0,0.0,0.0,6578,1
536,3,17445.0,0.0,1,1,1,4500.0,3.0,500.0,1.0,6576,1
537,2,49052.0,0.0,4,1,1,46718.0,17.0,0.0,0.0,6575,1
538,0,21689.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6570,0
539,0,18302.0,0.0,1,1,1,2197.0,10.0,0.0,0.0,6569,0
540,0,26220.0,0.0,1,1,1,2775.0,11.0,0.0,0.0,6647,0
541,2,59552.0,0.0,1,1,1,7551.0,22.0,0.0,0.0,6473,1
542,0,34962.0,0.0,1,1,1,252.0,3.0,0.0,0.0,6208,0
543,0,16153.0,0.0,1,1,1,180.0,1.0,0.0,0.0,6491,0
544,3,28931.0,0.0,1,1,1,6500.0,4.0,500.0,1.0,6354,1
545,2,202636.0,0.0,1,1,1,19000.0,5.0,0.0,0.0,6119,1
546,2,153962.0,0.0,5,1,1,57626.25,21.0,0.0,0.0,6567,1
547,2,63311.0,0.0,4,1,1,25048.0,14.0,0.0,0.0,6634,1
548,3,8561.0,0.0,1,1,1,2050.0,8.0,777.5,2.0,6675,1
549,4,203218.75,0.0,3,1,1,29823.0,33.0,777.5,2.5,6561,1
550,1,122700.0,0.0,3,1,1,18604.0,13.0,0.0,0.0,6556,0
551,2,81419.0,0.0,2,1,1,7769.0,12.0,350.0,1.0,6599,1
552,0,13873.0,0.0,1,1,1,4833.0,20.0,0.0,0.0,6519,0
553,0,148.0,0.0,1,1,1,190.0,2.0,0.0,0.0,6507,0
554,2,178919.0,0.0,3,1,1,23387.0,17.0,0.0,0.0,6555,1
555,2,19702.0,0.0,1,1,1,3000.0,1.0,0.0,0.0,6554,1
556,0,18820.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6549,0
557,2,203218.75,0.0,1,1,1,500.0,1.0,0.0,0.0,6549,1
558,0,28077.0,0.0,1,1,1,735.0,6.0,500.0,1.0,6575,0
559,0,4528.0,0.0,1,1,1,290.0,1.0,0.0,0.0,6565,0
560,2,40418.0,0.0,3,1,1,12678.0,12.0,0.0,0.0,6541,1
561,2,203218.75,0.0,2,2,1,22485.0,25.0,213.0,1.0,6539,1
562,3,176849.0,0.0,1,1,1,7700.0,11.0,777.5,2.5,6539,1
563,1,71235.0,0.0,4,1,1,41004.0,14.0,0.0,0.0,6535,0
564,2,76446.0,0.0,5,1,1,57626.25,17.0,0.0,0.0,6550,1
565,4,148915.0,0.0,3,1,1,23522.0,16.0,650.0,2.0,6532,1
566,3,65034.0,0.0,3,1,1,14331.0,16.0,777.5,2.5,6541,0
567,2,35738.0,0.0,4,1,1,41264.0,16.0,0.0,0.0,6526,1
568,0,313.0,0.0,1,1,1,1600.0,1.0,0.0,0.0,6525,0
569,0,55703.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6520,0
570,2,11613.0,0.0,1,1,1,2000.0,1.0,0.0,0.0,6519,1
571,1,65672.0,0.0,4,1,1,29089.0,13.0,0.0,0.0,6529,0
572,0,84785.0,0.0,1,1,1,4570.0,14.0,0.0,0.0,6514,0
573,0,30592.0,0.0,1,1,1,2602.0,7.0,0.0,0.0,6512,0
574,4,99293.0,0.0,5,1,1,57626.25,23.0,777.5,2.0,6508,1
575,0,51830.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6507,0
576,4,20126.0,0.0,5,1,1,57626.25,28.0,777.5,2.5,6506,1
577,0,3294.0,0.0,1,1,1,1330.0,2.0,0.0,0.0,6498,0
578,3,11143.0,0.0,1,1,1,2800.0,6.0,777.5,2.5,6529,1
579,0,8250.0,0.0,1,1,1,250.0,2.0,0.0,0.0,6486,0
580,1,117670.0,0.0,5,1,1,53043.0,19.0,550.0,1.0,6505,0
581,1,49454.0,0.0,2,1,1,9548.0,22.0,250.0,1.0,6501,0
582,0,58421.0,0.0,1,1,1,1000.0,1.0,0.0,0.0,6532,0
583,0,33443.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6476,0
584,0,13886.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6465,0
585,0,15349.0,0.0,1,1,1,250.0,2.0,0.0,0.0,6457,0
586,0,78712.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6433,0
587,1,89742.0,0.0,4,1,1,39073.0,13.0,0.0,0.0,6498,0
588,0,31311.0,0.0,1,1,1,3961.0,10.0,0.0,0.0,6494,0
589,2,133445.0,0.0,1,1,1,3375.0,13.0,0.0,0.0,6492,1
590,0,136161.0,0.0,1,1,1,6032.0,15.0,0.0,0.0,6463,0
591,0,9998.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6448,0
592,2,37904.0,0.0,3,1,1,19052.0,17.0,0.0,0.0,6487,1
593,1,41243.0,0.0,4,1,1,27971.0,7.0,300.0,1.0,6483,0
594,4,54011.0,0.0,3,1,1,38380.0,20.0,777.5,2.5,6487,1
595,0,5351.0,0.0,1,1,1,100.0,1.0,0.0,0.0,6450,0
596,0,23334.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6441,0
597,0,11255.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6428,0
598,2,48127.0,0.0,4,1,1,41447.0,28.0,0.0,0.0,6421,1
599,2,203218.75,0.0,5,1,1,57264.0,12.0,0.0,0.0,6484,1
600,1,158895.0,0.0,4,1,1,41954.0,15.0,0.0,0.0,6525,0
601,1,34540.0,0.0,4,1,1,27882.0,13.0,0.0,0.0,6494,0
602,4,117623.0,0.0,5,1,1,57626.25,26.0,777.5,2.5,6477,1
603,1,126409.0,0.0,4,1,1,28460.0,13.0,0.0,0.0,6478,0
604,2,112843.0,0.0,3,1,1,16137.0,14.0,0.0,0.0,6472,1
605,3,117240.0,0.0,1,1,1,1200.0,3.0,700.0,2.0,6471,1
606,2,7216.0,0.0,3,1,1,21419.0,18.0,0.0,0.0,6470,1
607,0,26412.0,0.0,1,1,1,5086.0,2.0,0.0,0.0,6552,0
608,4,203218.75,0.0,4,1,1,35098.0,16.0,777.5,2.5,6465,0
609,0,1846.0,0.0,1,1,1,450.0,1.0,0.0,0.0,6471,0
610,1,45830.0,0.0,2,1,1,23404.0,10.0,0.0,0.0,6459,0
611,4,179042.0,0.0,1,1,1,25078.0,38.0,777.5,2.5,6456,1
612,2,41487.0,0.0,1,1,1,10885.0,7.0,0.0,0.0,6451,1
613,2,39601.0,0.0,1,1,1,3733.0,9.0,0.0,0.0,6450,1
614,2,46142.0,0.0,3,1,1,14445.0,13.0,0.0,0.0,6452,1
615,4,110277.0,0.0,4,1,1,37110.0,18.0,777.5,2.5,6445,1
616,1,122928.0,0.0,3,1,1,12211.0,14.0,0.0,0.0,6443,0
617,4,146599.0,0.0,3,1,1,16463.0,16.0,777.5,2.0,6444,1
618,1,203218.75,0.0,4,1,1,52908.0,16.0,0.0,0.0,6444,0
619,4,54125.0,0.0,4,1,1,48874.0,17.0,450.0,2.5,6463,1
620,2,29861.0,0.0,4,1,1,28190.0,15.0,0.0,0.0,6407,1
621,0,126148.0,0.0,2,1,1,6273.0,8.0,0.0,0.0,6435,0
622,4,62080.0,0.0,2,1,1,19113.0,32.0,777.5,2.5,6434,1
623,2,175131.0,0.0,5,1,1,53495.0,15.0,0.0,0.0,6431,1
624,4,203218.75,0.0,5,1,1,57626.25,23.0,777.5,2.5,6429,1
625,1,105547.0,0.0,3,1,1,24973.0,26.0,500.0,1.0,6415,0
626,1,67615.0,0.0,3,1,1,14168.0,13.0,0.0,0.0,6413,0
627,2,33554.0,0.0,4,1,1,27410.0,16.0,350.0,1.0,6428,1
628,3,163083.0,0.0,1,1,1,3825.0,9.0,450.0,2.5,6428,0
629,2,203218.75,0.0,4,1,1,26117.0,15.0,50.0,1.0,6427,1
630,4,203218.75,0.0,5,1,1,57626.25,38.0,777.5,2.5,6423,1
631,0,18111.0,0.0,1,1,1,4625.0,26.0,0.0,0.0,6463,0
632,0,41526.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6406,0
633,0,38021.0,0.0,1,1,1,5538.0,9.0,0.0,0.0,6407,0
634,0,17500.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6400,0
635,0,5906.0,0.0,1,1,1,280.0,1.0,0.0,0.0,6395,0
636,0,70133.0,0.0,2,1,1,7396.0,16.0,0.0,0.0,6392,0
637,3,32010.0,0.0,1,1,1,12315.0,6.0,650.0,2.0,6421,1
638,1,82605.0,0.0,3,1,1,23049.0,15.0,0.0,0.0,6417,0
639,2,77285.0,0.0,5,1,1,57626.25,32.0,0.0,0.0,6417,1
640,2,15219.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6427,1
641,0,54889.0,0.0,2,1,1,13150.0,4.0,0.0,0.0,6438,0
642,0,8910.0,0.0,1,1,1,150.0,1.0,150.0,1.0,6413,0
643,0,49891.0,0.0,1,1,1,500.0,1.0,500.0,1.0,6392,0
644,0,10484.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6375,0
645,0,15496.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6324,0
646,0,16714.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6214,0
647,2,25835.0,0.0,3,1,1,15153.0,15.0,0.0,0.0,6142,1
648,0,3487.0,0.0,1,1,1,710.0,1.0,0.0,0.0,6059,0
649,2,203218.75,0.0,1,1,1,12000.0,6.0,0.0,0.0,6408,1
650,2,155962.0,0.0,3,1,1,16510.0,16.0,50.0,1.0,6406,1
651,3,160572.0,0.0,1,1,1,8163.0,18.0,500.0,1.0,6403,1
652,3,203218.75,0.0,1,1,1,5900.0,4.0,400.0,1.0,6420,1
653,4,48410.0,0.0,4,1,1,37869.0,16.0,500.0,1.0,6395,1
654,0,33269.0,0.0,1,1,1,4675.0,10.0,200.0,1.0,6396,0
655,0,25685.0,0.0,1,1,1,185.0,3.0,0.0,0.0,6382,0
656,0,50500.0,0.0,1,1,1,4765.0,14.0,0.0,0.0,6380,0
657,1,97486.0,0.0,3,1,1,22707.0,15.0,0.0,0.0,6387,0
658,3,203218.75,0.0,1,1,1,12000.0,8.0,777.5,2.5,6378,1
659,2,11821.0,0.0,1,1,1,10697.0,10.0,0.0,0.0,6387,1
660,1,37039.0,0.0,4,1,1,29976.0,18.0,0.0,0.0,6375,0
661,0,28306.0,0.0,1,1,1,233.0,3.0,0.0,0.0,6371,0
662,4,109532.0,0.0,5,1,1,57626.25,38.0,777.5,2.5,6372,1
663,4,91974.0,0.0,3,1,1,19223.0,18.0,500.0,1.0,6372,1
664,4,65823.0,0.0,4,1,1,28208.0,19.0,300.0,2.5,6373,1
665,1,104824.0,0.0,3,1,1,14582.0,15.0,0.0,0.0,6366,0
666,0,16061.0,0.0,1,1,1,2750.0,11.0,0.0,0.0,6366,0
667,0,55237.0,0.0,2,1,1,5547.0,14.0,0.0,0.0,6358,0
668,0,10491.0,0.0,1,1,1,5025.0,11.0,150.0,1.0,6357,0
669,4,192334.0,0.0,4,1,1,33950.0,21.0,777.5,2.5,6366,1
670,4,45501.0,0.0,4,1,1,49656.0,17.0,316.0,1.0,6375,1
671,0,18661.0,0.0,1,1,1,0.0,0.0,0.0,0.0,6352,0
672,1,89668.0,0.0,4,1,1,29130.0,14.0,0.0,0.0,6350,0
673,3,53327.0,0.0,1,1,1,8650.0,6.0,650.0,2.0,6350,1
674,1,133143.0,0.0,4,1,1,43643.0,14.0,50.0,1.0,6385,0
675,2,22268.0,0.0,3,1,1,23582.0,15.0,200.0,1.0,6339,1
676,3,26556.0,0.0,1,1,1,2845.0,14.0,720.0,2.5,6339,1
677,2,9601.0,0.0,3,1,1,20467.0,16.0,0.0,0.0,6338,1
678,1,203218.75,0.0,3,1,1,12154.0,13.0,0.0,0.0,6337,0
